material_id,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData mean AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData minimum Electronegativity,MagpieData mean Electronegativity,MagpieData mode Electronegativity,MagpieData mean NpValence,MagpieData mean NdValence,MagpieData mean NValence,MagpieData avg_dev NpUnfilled,MagpieData mean NdUnfilled,MagpieData minimum NUnfilled,MagpieData mean NUnfilled,MagpieData mode NUnfilled,MagpieData maximum GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData avg_dev GSbandgap,avg ionic char,elasticity.K_VRH predicted
mp-2574,14.222222222222223,8.0,44.0,87.0,72.66666666666667,19.11111111111111,87.0,41.07426666666667,54.8,2128.0,2073.2,745.8666666666667,921.4222222222221,54.8,4.0,102.33333333333333,48.444444444444436,1.33,2.736666666666667,3.44,2.6666666666666665,0.6666666666666666,5.333333333333333,0.888888888888889,2.6666666666666665,2.0,4.0,2.0,23.195,13.801666666666668,6.262222222222223,9.105,0.0,0.149208099659129,173.9492154179157
mp-8643,0.0,76.0,57.0,57.0,57.0,0.0,57.0,190.23,3306.0,3306.0,0.0,3306.0,0.0,3306.0,8.0,144.0,0.0,2.2,2.2,2.2,0.0,6.0,22.0,0.0,4.0,4.0,4.0,4.0,14.09,14.09,0.0,14.09,0.0,0.0,371.4790190476185
mp-999197,20.0,7.0,65.0,82.0,73.5,8.5,65.0,60.93745,63.05,1234.93,1171.88,648.99,585.94,63.05,11.0,108.0,37.0,1.93,2.485,1.93,1.5,5.0,8.0,1.5,0.0,1.0,2.0,1.0,16.33,15.549375,0.7806249999999988,14.76875,3.2185,0.06627576366105561,132.6785523809523
mp-570430,20.444444444444446,27.0,48.0,58.0,54.666666666666664,4.4444444444444455,58.0,99.60475666666666,1768.0,3290.0,1522.0,2275.3333333333335,676.4444444444445,1768.0,5.0,140.66666666666666,19.555555555555554,1.5,1.7533333333333332,1.88,0.0,5.666666666666667,12.333333333333334,0.0,4.333333333333333,3.0,4.333333333333333,3.0,18.12,12.87,3.5000000000000004,10.245,0.0,0.007879147938485456,231.8726175635166
mp-1018072,2.25,16.0,3.0,88.0,55.5,32.5,88.0,37.773825,336.53,1941.0,1604.47,763.5625,588.71875,388.36,1.0,143.25,38.25,0.82,1.88,2.58,2.0,0.5,4.25,1.0,2.0,1.0,3.25,2.0,73.1066666667,35.342604166674995,18.882031250012496,25.786875,1.101,0.1045902675641081,56.189285714285695
mp-977391,23.375,60.0,1.0,57.0,24.0,16.5,19.0,121.41375,453.69,3306.0,2852.31,1586.9225000000001,859.53875,1294.0,1.0,168.5,32.5,0.98,1.365,1.14,0.0,1.5,8.75,0.0,1.0,1.0,6.25,10.0,34.81,25.075833333325,9.734166666675002,34.81,0.0,0.0508291332823143,72.22280476190474
mp-1025136,13.666666666666666,13.0,25.0,73.0,62.0,12.333333333333334,73.0,60.000102633333334,933.47,1357.77,424.29999999999995,1101.825,170.63,933.47,3.0,137.5,20.166666666666668,1.185,1.6358333333333335,1.61,0.5,3.3333333333333335,6.666666666666667,2.5,0.0,1.0,4.0,5.0,36.46,18.006666666666668,6.151111111111111,16.48,0.0,0.013302329342280473,89.85318571428571
mp-30721,13.877551020408161,80.0,62.0,71.0,68.42857142857143,3.6734693877551012,71.0,173.68428571428572,234.32,1828.05,1593.73,689.6714285714286,650.5020408163265,234.32,10.0,134.0,2.857142857142857,2.0,2.0571428571428574,2.0,0.0,10.0,21.428571428571427,0.0,0.0,0.0,0.0,0.0,25.2375862069,22.14399014778572,4.419422941591836,25.2375862069,0.0,0.0020306461736391847,65.7501095238095
mp-555483,2.6666666666666665,8.0,78.0,87.0,84.0,4.0,87.0,20.0281,54.8,1687.0,1632.2,598.8666666666667,725.4222222222221,54.8,14.0,81.0,20.0,1.9,2.9266666666666663,3.44,3.3333333333333335,0.0,5.333333333333333,0.8888888888888888,0.0,2.0,2.6666666666666665,2.0,20.44,12.883333333333335,5.037777777777778,9.105,0.3435555555555556,0.09939509682146802,104.70749007567892
mp-1342,24.0,8.0,9.0,87.0,48.0,39.0,9.0,76.6632,54.8,1000.0,945.2,527.4,472.6,54.8,2.0,140.5,74.5,0.89,2.165,0.89,2.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,63.59,36.347500000000004,27.2425,9.105,0.0,0.20080283903537702,61.72430952380952
mp-545482,15.360000000000003,8.0,62.0,89.0,82.4,8.159999999999997,87.0,46.67564,54.8,1828.05,1773.25,497.2900000000001,532.304,54.8,10.0,91.4,30.48,2.2,3.0140000000000002,3.44,3.2,4.0,8.8,0.6399999999999999,0.0,0.0,1.6,2.0,25.92,13.529,5.3088,9.105,0.25568,0.061061427427597,60.120782539682544
mp-754605,24.25,8.0,1.0,87.0,54.0,33.0,87.0,53.47665,54.8,1936.0,1881.2,624.8225,655.58875,54.8,1.0,111.75,45.75,0.98,2.2824999999999998,3.44,2.0,0.25,7.5,1.0,2.25,1.0,3.5,2.0,28.865,15.917083333325,6.812083333324999,9.105,0.0,0.1852499836789777,108.23720714285714
mp-756214,9.52,8.0,12.0,87.0,69.2,22.88,87.0,32.77711772,54.8,1799.0,1744.2,579.374,629.4888000000001,54.8,3.0,101.8,42.96,1.22,2.63,3.44,2.6,0.2,4.8,1.12,1.8,2.0,4.0,2.0,32.365,15.232,7.3524,9.105,0.0,0.15454169411974855,191.72733571428583
mp-972420,8.875,47.0,12.0,65.0,44.25,20.75,65.0,117.9753125,1234.93,1799.0,564.0699999999999,1509.7150000000001,274.78499999999997,1234.93,3.0,167.25,22.25,1.22,1.58,1.93,0.0,5.25,9.75,0.0,2.25,1.0,3.25,1.0,32.365,23.9025,7.572500000000002,16.33,0.0,0.028833948120995732,68.36897619047622
mp-30455,6.0,67.0,33.0,86.0,60.666666666666664,18.444444444444446,33.0,189.66490666666664,544.4,2041.4,1497.0,1444.2666666666667,599.9111111111112,544.4,3.0,158.66666666666666,22.222222222222218,1.23,1.843333333333333,1.23,1.0,6.333333333333333,22.0,1.3333333333333333,0.3333333333333333,2.0,2.6666666666666665,2.0,32.95,26.234444444433333,7.47629629628889,15.02,0.0,0.04468029505012716,92.0182428571428
mp-19317,16.0,8.0,39.0,87.0,71.0,18.285714285714285,87.0,49.82022857142857,54.8,1811.0,1756.2,704.7428571428571,742.7918367346938,54.8,3.0,102.14285714285714,41.306122448979586,1.26,2.6685714285714286,3.44,2.2857142857142856,1.7142857142857142,8.0,0.979591836734694,1.1428571428571428,0.0,2.2857142857142856,2.0,34.12,13.142857142857142,5.9934693877551,9.105,0.0,0.14382233711865494,137.08169523809528
mp-1040472,20.24,8.0,3.0,87.0,63.0,28.8,87.0,54.18730000000001,54.8,3695.0,3640.2,839.1859999999999,1142.3256000000001,54.8,1.0,112.6,55.92,0.82,2.7,3.44,2.4,0.8,7.8,0.9600000000000002,1.2,1.0,2.6,2.0,73.1066666667,23.29433333334,19.924933333343997,9.105,0.0,0.14667113671638463,135.59889076479084
mp-510441,17.0,78.0,12.0,75.0,53.25,20.625,63.0,148.4729625,429.75,2041.4,1611.65,1577.8875,574.06875,2041.4,3.0,151.0,19.5,1.22,1.89,2.28,0.25,7.25,16.0,1.875,2.75,2.0,4.5,2.0,32.365,21.666249999999998,6.646250000000001,15.02,0.0,0.042898229714674406,121.34921269841269
mp-16115,20.081632653061227,8.0,17.0,87.0,63.714285714285715,26.69387755102041,87.0,58.47984285714285,54.8,1357.77,1302.97,569.2814285714286,587.9787755102041,54.8,3.0,114.57142857142857,55.51020408163265,1.13,2.56,3.44,2.2857142857142856,1.4285714285714286,6.428571428571429,0.979591836734694,0.0,1.0,4.428571428571429,2.0,35.675,16.977142857142855,10.684489795918365,9.105,0.0,0.1623942556090962,146.3345380952381
mp-1014219,21.0,30.0,45.0,69.0,57.0,12.0,45.0,121.935,692.68,2506.0,1813.3200000000002,1599.34,906.6600000000001,692.68,4.0,148.5,26.5,1.3,1.475,1.3,0.0,6.0,15.0,0.0,4.0,0.0,4.0,0.0,22.2,18.08,4.119999999999999,13.96,0.0,0.007540201352324416,110.03199047619046
mp-552663,8.578512396694215,8.0,1.0,87.0,71.72727272727273,23.900826446280988,87.0,28.521446545454545,54.8,1814.0,1759.2,439.2081818181819,489.2467768595042,54.8,1.0,90.72727272727273,31.47107438016529,0.98,2.798181818181818,3.44,3.090909090909091,1.9090909090909092,6.909090909090909,0.6611570247933884,0.8181818181818182,1.0,2.727272727272727,2.0,22.235,13.355757575754545,5.410055096414876,9.105,0.0,0.1290965877092501,106.47809000933715
mp-9548,0.5,32.0,79.0,84.0,81.5,2.5,79.0,73.7808,1090.0,1211.4,121.40000000000009,1150.7,60.700000000000045,1090.0,14.0,119.5,0.5,2.01,2.0949999999999998,2.01,2.5,10.0,14.5,0.5,0.0,3.0,3.5,3.0,23.005,22.59,0.41499999999999915,22.175,0.1915,0.0017997406080947076,52.014718253968255
mp-30340,7.625,47.0,35.0,75.0,60.0,12.5,65.0,124.45335,429.75,1770.0,1340.25,1167.4025000000001,368.82624999999996,1234.93,3.0,155.25,16.875,1.24,1.72,1.93,0.25,7.5,12.25,1.875,0.0,1.0,2.25,1.0,30.585,21.87625,5.5462500000000015,16.33,0.0,0.019122088260759146,77.05072380952384
mp-998964,2.5,22.0,43.0,74.0,57.5,8.5,43.0,58.092048750000004,302.91,1941.0,1638.09,1455.7275,576.40875,302.91,4.0,135.0,12.5,1.54,1.765,1.54,0.25,6.25,8.5,1.875,3.75,3.0,5.0,3.0,18.8575,14.130625,3.643125000000001,10.245,0.0,0.004331305210336436,173.04093408521288
mp-865262,13.5,44.0,37.0,56.0,49.25,6.75,56.0,138.00552249999998,1818.0,3290.0,1472.0,2580.5,381.25,2607.0,3.0,163.0,17.0,1.25,1.7875,2.2,0.0,4.25,12.5,0.0,3.25,1.0,4.0,4.0,29.78,18.73,5.525,13.51,0.0,0.040628571812930954,180.69017619047614
mp-2760,17.355371900826448,41.0,47.0,77.0,60.63636363636363,14.876033057851238,47.0,56.13561636363636,2750.0,3823.0,1073.0,3237.7272727272725,532.0661157024792,2750.0,5.0,124.0,43.63636363636363,1.6,2.0318181818181817,1.6,0.9090909090909091,2.1818181818181817,4.545454545454546,1.9834710743801651,3.272727272727273,4.0,5.636363636363637,7.0,18.18,12.48,6.218181818181819,18.18,2.2294214876033056,0.005007835486354588,261.928403968254
mp-1990,10.08,12.0,68.0,84.0,74.4,7.6800000000000015,68.0,44.55164,923.0,1090.0,167.0,989.8,80.16,923.0,2.0,132.2,10.560000000000002,1.31,1.6580000000000001,1.31,1.2,4.0,7.2,1.44,0.0,0.0,1.2,0.0,22.89,22.604000000000003,0.3431999999999995,22.89,0.0,0.04137593383619956,52.896841269841275
mp-4259,3.5200000000000005,27.0,7.0,79.0,56.2,19.68,58.0,60.64487799999999,1115.0,1768.0,653.0,1414.76,282.592,1211.4,2.0,133.6,16.959999999999997,1.0,1.7559999999999998,1.88,0.8,6.8,9.6,1.9200000000000004,1.2,0.0,2.8,3.0,37.77,20.854000000000003,8.4872,10.245,0.18384,0.03276380926924835,92.17945714285706
mp-863690,2.0,22.0,43.0,58.0,49.0,6.0,43.0,52.401309999999995,1519.0,1941.0,422.0,1792.25,148.75,1941.0,4.0,146.25,13.75,1.54,1.6275,1.54,0.0,4.0,6.0,0.0,6.0,3.0,6.0,8.0,16.69,13.528146551725,3.161853448275001,16.69,0.0,0.005242532347066321,186.84557380952393
mp-867914,14.375,47.0,13.0,68.0,52.75,19.875,65.0,94.7367175,923.0,1234.93,311.93000000000006,1146.4650000000001,111.73249999999996,1234.93,2.0,159.5,23.75,1.1,1.5675,1.93,0.0,5.25,6.75,0.0,2.25,0.0,2.75,1.0,36.8975,23.111874999999998,6.8928125,16.33,0.0,0.031914912542057056,54.872742857142875
mp-29950,9.520661157024794,17.0,47.0,94.0,81.18181818181819,18.644628099173552,94.0,51.12210363636363,171.6,2750.0,2578.4,874.8,1022.8363636363637,171.6,5.0,118.9090909090909,24.595041322314046,1.6,2.734545454545455,3.16,3.6363636363636362,1.0909090909090908,6.454545454545454,0.396694214876033,1.6363636363636365,1.0,2.6363636363636362,1.0,24.4975,22.774545454545454,2.5061157024793386,24.4975,0.9889586776859502,0.007533538407847812,14.615014285714283
mp-2606,2.7777777777777763,46.0,9.0,62.0,53.166666666666664,14.722222222222223,62.0,111.57116666666667,1000.0,1828.05,828.05,1690.0416666666667,230.0138888888888,1828.05,2.0,151.66666666666666,21.111111111111104,0.89,1.9816666666666667,2.2,0.0,8.333333333333334,8.666666666666666,0.0,0.0,0.0,0.0,0.0,63.59,22.606666666666666,13.661111111111111,14.41,0.0,0.04845227077968212,94.8311824175823
mp-865897,33.0,3.0,1.0,75.0,22.75,26.125,1.0,88.925,429.75,1323.0,893.25,665.0325,328.98375000000004,453.69,1.0,153.25,30.875,0.98,1.21,0.98,0.25,2.75,4.5,1.875,2.25,1.0,4.0,1.0,44.5125,25.489791666650003,9.511354166675002,16.5933333333,0.0,0.025754249560705114,40.99674761904763
mp-865235,6.049940546967895,13.0,43.0,73.0,63.89655172413793,10.045184304399525,73.0,38.957255779310344,933.47,1941.0,1007.53,1333.7075862068966,441.64147443519624,933.47,4.0,129.79310344827587,12.49940546967896,1.54,1.6679310344827585,1.61,0.5517241379310345,2.3448275862068964,4.896551724137931,2.473246135552913,2.1379310344827585,2.0,4.896551724137931,5.0,16.69,15.036551724137933,2.2769560047562423,16.48,0.0,0.004783019396175805,127.5652833333333
mp-867786,22.5,76.0,11.0,57.0,43.0,16.0,57.0,129.580573,1814.0,3306.0,1492.0,2794.0,512.0,3306.0,3.0,155.5,11.5,1.36,1.84,2.2,0.0,4.25,13.0,0.0,5.75,4.0,6.0,4.0,22.235,17.14875,3.05875,14.09,0.0,0.031866827430414614,233.9712047619047
mp-1023132,4.571428571428571,9.0,3.0,94.0,63.42857142857143,34.53061224489796,3.0,35.80648662857143,53.5,1357.77,1304.27,354.43285714285713,286.6677551020408,53.5,1.0,122.28571428571429,48.89795918367347,0.82,2.545714285714286,0.82,2.857142857142857,1.4285714285714286,5.857142857142857,0.4897959183673469,0.0,1.0,1.0,1.0,73.1066666667,32.241904761914284,23.351292517020404,9.7075,1.0929795918367347,0.19907775035998806,33.868747619047625
mp-1346,0.7346938775510206,5.0,72.0,87.0,74.14285714285714,3.673469387755099,72.0,11.5522,54.8,2348.0,2293.2,2020.3999999999999,561.6000000000001,2348.0,13.0,81.42857142857143,4.408163265306121,2.04,2.2399999999999998,2.04,1.4285714285714286,0.0,3.4285714285714284,0.7346938775510206,0.0,2.0,4.571428571428571,5.0,9.105,7.448571428571428,0.47326530612244866,7.1725,0.37322448979591843,0.04743350275292863,212.62569654439116
mp-979044,16.25,69.0,37.0,66.0,51.0,14.0,37.0,149.59524725,1337.33,1818.0,480.6700000000001,1582.775,235.22500000000002,1818.0,3.0,162.0,28.0,1.25,1.735,1.25,0.0,5.0,16.5,0.0,0.0,1.0,1.0,1.0,29.78,21.8325,7.947500000000001,29.78,0.0,0.061155002463512464,84.94677032967029
mp-984357,14.160000000000002,8.0,3.0,87.0,53.8,39.839999999999996,87.0,44.00039038,54.8,336.53,281.72999999999996,160.50399999999996,126.84479999999999,54.8,1.0,129.0,75.6,0.79,2.386,3.44,2.4,0.0,4.0,0.9600000000000002,0.0,1.0,1.6,2.0,115.765,43.23733333334,40.958800000008,9.105,0.0,0.19770118956905636,30.22251904761906
mp-3887,7.333333333333333,3.0,1.0,82.0,40.166666666666664,39.166666666666664,1.0,19.7599,63.05,453.69,390.64,298.34666666666664,156.86444444444444,453.69,1.0,108.0,24.666666666666668,0.98,1.805,0.98,1.1666666666666667,1.6666666666666667,4.333333333333333,1.8333333333333337,0.0,1.0,2.3333333333333335,1.0,18.8575,16.36249999998333,1.0624999999888889,16.5933333333,2.8608888888888893,0.13965592299916904,80.91352619047616
mp-19973,8.4,32.0,13.0,79.0,61.6,20.880000000000003,79.0,83.15173300000001,1193.0,1768.0,575.0,1319.0400000000002,179.58400000000006,1211.4,3.0,138.6,27.359999999999996,1.1,1.802,2.01,1.2,7.6,10.8,1.9200000000000004,2.4,3.0,4.8,4.0,36.8975,23.2315,5.466400000000002,23.005,0.18384,0.028589916050925472,81.08429999999994
mp-862379,12.0,21.0,11.0,65.0,35.0,24.0,11.0,73.945006,1234.93,2430.0,1195.07,1823.2325,303.38375,1814.0,3.0,158.0,12.0,1.36,1.6375,1.36,0.0,4.25,6.0,0.0,5.75,1.0,6.0,9.0,22.235,18.77125,3.46375,22.235,0.0,0.018554058922804303,111.02082380952376
mp-545756,6.666666666666667,8.0,69.0,88.0,84.16666666666667,5.055555555555553,87.0,26.9071,54.8,692.68,637.88,216.70666666666668,215.87555555555556,54.8,12.0,81.83333333333333,21.11111111111111,1.65,2.9983333333333335,3.44,3.3333333333333335,1.6666666666666667,7.0,0.5555555555555555,0.0,0.0,1.6666666666666667,2.0,25.786875,12.694479166666667,4.785972222222222,9.105,0.6116666666666667,0.0853950506356979,63.46724458874461
mp-771,6.0,13.0,52.0,73.0,62.5,10.5,52.0,40.959791800000005,933.47,1519.0,585.53,1226.2350000000001,292.765,933.47,7.0,130.0,9.0,1.55,1.58,1.55,0.5,2.5,5.0,2.5,2.5,5.0,5.0,5.0,16.48,13.483793103450001,2.9962068965500004,10.4875862069,0.0,0.00022489878036816013,141.79020476190482
mp-5244,11.75,22.0,43.0,85.0,63.5,20.5,43.0,62.1169405,317.3,1941.0,1623.7,1275.77,665.23,1941.0,4.0,141.5,18.5,1.54,1.83,1.54,1.5,3.5,7.0,1.5,4.0,3.0,5.5,8.0,31.56,21.8775595238,5.187559523799999,16.69,0.609375,0.010505123877054122,102.53686825396831
mp-864939,16.75,72.0,45.0,64.0,53.5,8.5,45.0,153.18575,1357.77,2739.0,1381.23,2277.1925,459.71124999999995,2506.0,4.0,155.75,19.25,1.3,1.675,1.3,0.0,5.25,17.5,0.0,4.75,1.0,5.0,8.0,22.2,17.42,4.779999999999999,22.2,0.0,0.0350633391917491,170.4232238095238
mp-5370,20.666666666666668,8.0,35.0,87.0,71.66666666666667,20.444444444444443,87.0,54.02716333333333,54.8,2750.0,2695.2,789.8666666666667,980.0888888888888,54.8,3.0,102.83333333333333,49.11111111111111,1.24,2.766666666666667,3.44,2.6666666666666665,0.6666666666666666,7.166666666666667,0.888888888888889,1.0,2.0,2.8333333333333335,2.0,30.585,14.1975,6.79,9.105,0.0,0.14231294529576655,149.1560814352313
mp-2137,7.111111111111111,12.0,61.0,68.0,65.66666666666667,3.1111111111111094,68.0,35.7678,923.0,1728.0,805.0,1191.3333333333333,357.77777777777777,923.0,2.0,135.33333333333334,7.555555555555553,1.31,1.51,1.31,0.0,2.6666666666666665,4.666666666666667,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,22.89,18.7,5.586666666666667,22.89,0.0,0.0191264032730604,73.4756523809524
mp-8689,4.591715976331361,34.0,46.0,89.0,75.0,17.846153846153847,89.0,69.85276923076923,494.0,2183.0,1689.0,1068.876923076923,707.5408284023669,494.0,5.0,130.15384615384616,14.059171597633139,1.63,2.2253846153846153,2.55,2.6153846153846154,7.846153846153846,12.461538461538462,0.9467455621301776,2.1538461538461537,2.0,3.6923076923076925,2.0,25.92,21.723461538461542,5.362130177514792,25.92,0.3419644970414201,0.003092555268323968,39.73613455988457
mp-981210,21.75,81.0,46.0,76.0,68.5,11.25,76.0,166.02285,577.0,2183.0,1606.0,978.5,602.25,577.0,5.0,147.0,3.0,1.62,1.6225,1.62,0.75,8.25,21.5,1.875,1.75,5.0,5.5,5.0,26.91,23.435000000000002,5.212499999999999,26.91,0.0,4.687441406733828e-06,75.54712857142863
mp-13949,8.244897959183673,52.0,70.0,90.0,82.57142857142857,8.489795918367347,90.0,108.89385714285713,302.91,722.66,419.74999999999994,584.3828571428571,160.84163265306123,722.66,12.0,134.28571428571428,7.0204081632653095,1.69,1.9585714285714286,2.1,2.5714285714285716,10.0,14.571428571428571,1.3877551020408165,0.0,0.0,2.5714285714285716,2.0,34.7633333333,28.0376190476,7.686530612228569,34.7633333333,0.227265306122449,0.006903019261566644,25.575680952380953
mp-14568,12.888888888888888,9.0,9.0,93.0,74.83333333333333,24.222222222222225,93.0,39.6042688,53.5,1000.0,946.5,356.1666666666667,403.5555555555555,53.5,2.0,97.33333333333333,53.77777777777777,0.89,3.02,3.98,3.3333333333333335,0.0,5.333333333333333,0.4444444444444445,0.0,0.0,0.6666666666666666,1.0,63.59,20.885,14.903333333333334,9.7075,0.8755555555555556,0.194513266743497,55.808159523809486
mp-556777,2.0,8.0,1.0,87.0,56.666666666666664,37.11111111111111,87.0,12.315149999999997,54.8,3823.0,3768.2,815.7966666666666,1002.4011111111109,54.8,1.0,88.33333333333333,26.444444444444443,0.98,2.4716666666666667,3.44,2.3333333333333335,0.0,4.0,1.111111111111111,0.0,1.0,2.0,2.0,16.5933333333,11.023611111100001,3.713148148133333,9.105,1.248888888888889,0.17048256482912671,69.51113174603177
mp-1029448,12.819999999999999,3.0,1.0,82.0,39.0,38.0,1.0,28.096179999999997,63.05,3306.0,3242.95,582.665,544.667,453.69,1.0,106.8,28.639999999999997,0.98,1.9260000000000002,0.98,1.2,0.6,4.7,1.44,0.4,1.0,2.1,1.0,16.5933333333,15.613166666649999,0.9801666666499991,16.5933333333,3.08976,0.1527756022690436,79.32753809523813
mp-8402,8.719999999999999,9.0,4.0,93.0,70.2,27.360000000000003,93.0,33.353601919999996,53.5,923.0,869.5,279.192,270.8304,53.5,1.0,106.4,59.279999999999994,0.82,2.814,3.98,3.0,0.0,4.8,0.4800000000000001,0.0,0.0,0.8,1.0,90.7225,28.546999999999997,24.870199999999997,9.7075,0.9456,0.21225303460752562,56.874104761904725
mp-568006,11.111111111111109,26.0,31.0,55.0,51.0,6.666666666666667,55.0,73.62083333333334,1685.0,1811.0,126.0,1790.0,35.0,1811.0,3.0,142.0,16.666666666666668,1.22,1.7283333333333335,1.83,0.0,5.0,8.666666666666666,0.0,3.3333333333333335,4.0,4.0,4.0,31.24,14.148333333333333,5.697222222222222,10.73,0.0,0.01233739989675296,106.83577142857142
mp-7911,7.111111111111111,8.0,3.0,87.0,51.333333333333336,32.22222222222222,3.0,39.5479,54.8,1357.77,1302.97,583.0333333333333,516.4911111111111,54.8,1.0,133.66666666666666,46.22222222222222,0.82,2.0533333333333332,0.82,1.3333333333333333,3.3333333333333335,6.0,0.888888888888889,0.0,1.0,1.3333333333333333,1.0,73.1066666667,31.093888888899997,28.008518518533332,9.105,0.0,0.16893830701121584,35.91894999999998
mp-972985,11.76,8.0,3.0,87.0,65.2,26.160000000000004,87.0,38.7033,54.8,1828.05,1773.25,465.796,544.9015999999999,54.8,1.0,108.0,50.4,0.82,2.668,3.44,2.4,2.0,5.8,0.9600000000000002,0.0,0.0,1.4,2.0,73.1066666667,22.966333333339996,20.056133333343997,9.105,0.0,0.15187695781373484,131.9430992063492
mp-581754,17.6,15.0,25.0,83.0,63.0,16.0,62.0,85.3503048,317.3,1828.05,1510.75,1077.1399999999999,607.8720000000001,317.3,3.0,138.0,24.8,1.185,1.9929999999999999,2.19,1.2,4.0,7.8,1.44,0.0,0.0,2.6,0.0,36.46,22.08409523808,6.139276190464001,14.41,0.78,0.03508513963444762,94.26737777777784
mp-18814,5.6,8.0,52.0,87.0,78.0,10.8,87.0,22.989389,54.8,3823.0,3768.2,1101.28,1255.7760000000003,54.8,7.0,82.6,22.559999999999995,1.55,2.884,3.44,2.8,1.0,5.8,0.8,1.0,2.0,3.0,2.0,10.4875862069,8.688517241380001,1.2194068965519995,9.105,1.4387200000000002,0.10127619984913212,107.01818513708504
mp-13302,11.111111111111109,50.0,41.0,80.0,62.333333333333336,14.222222222222221,41.0,163.54778966666666,505.08,1936.0,1430.92,1259.47,502.9266666666667,505.08,3.0,154.0,22.0,1.27,1.9233333333333331,1.27,0.6666666666666666,7.0,18.666666666666668,1.7777777777777777,3.0,1.0,4.666666666666667,1.0,33.285,26.28333333333333,6.388888888888888,16.7,0.0,0.05830148117472436,85.31222857142855
mp-1028698,17.77777777777778,34.0,51.0,89.0,76.33333333333333,16.88888888888889,89.0,113.92,494.0,3695.0,3201.0,1561.0,1422.6666666666667,494.0,6.0,134.0,18.666666666666668,2.36,2.4866666666666664,2.55,2.6666666666666665,8.0,17.333333333333332,0.888888888888889,2.0,2.0,3.3333333333333335,2.0,25.92,22.63,4.386666666666668,25.92,0.3551111111111111,0.0019965326504195837,15.9086515151515
mp-862994,10.5,61.0,21.0,79.0,47.75,26.75,21.0,118.76275,594.22,1373.0,778.78,1137.9050000000002,271.8424999999999,1373.0,3.0,165.5,33.5,1.155,1.5025,1.155,0.5,5.0,10.0,1.5,0.0,0.0,5.5,9.0,33.8425,27.54625,6.296250000000001,33.8425,0.143625,0.03300695013839864,61.114
mp-569785,13.125,46.0,62.0,76.0,65.5,5.25,62.0,130.910825,577.0,1828.05,1251.05,1515.2875,469.14375,1828.05,10.0,140.5,2.25,1.62,2.055,2.2,0.25,10.0,14.25,1.875,0.0,0.0,1.25,0.0,26.91,17.535,4.6875,14.41,0.0,0.015123877956277836,132.86511904761906
mp-18712,12.75,12.0,62.0,68.0,66.5,2.25,68.0,44.833749999999995,923.0,1828.05,905.05,1149.2625,339.39375,923.0,2.0,140.5,0.75,1.31,1.5325000000000002,1.31,0.0,2.5,4.0,0.0,0.0,0.0,0.0,0.0,22.89,20.77,3.1800000000000006,22.89,0.0,0.03368449797227513,62.01348412698408
mp-862942,23.25,79.0,2.0,66.0,38.75,27.25,66.0,140.48072682,370.87,1373.0,1002.13,1104.6325,366.88125,1337.33,1.0,159.25,23.25,0.93,1.79125,2.54,0.0,5.0,14.5,0.0,0.0,1.0,3.0,1.0,33.8425,24.121458333325002,7.421458333325001,16.7,0.0,0.10919493399444856,56.55001904761904
mp-27793,3.111111111111112,41.0,47.0,89.0,61.0,18.666666666666668,47.0,88.25758666666667,494.0,2750.0,2256.0,1998.0,1002.6666666666666,2750.0,5.0,149.33333333333334,19.555555555555554,1.6,1.9166666666666667,1.6,1.3333333333333333,6.0,8.666666666666666,0.888888888888889,4.0,2.0,5.333333333333333,7.0,25.92,20.76,3.4400000000000013,18.18,0.3551111111111111,0.04488504398880779,132.6882714285714
mp-559959,12.081632653061224,9.0,4.0,93.0,62.57142857142857,34.775510204081634,93.0,43.69462968571428,53.5,1768.0,1714.5,372.4171428571429,398.7379591836735,53.5,1.0,113.42857142857143,64.48979591836735,0.82,2.7771428571428567,3.98,2.857142857142857,1.0,5.571428571428571,0.489795918367347,0.42857142857142855,1.0,1.2857142857142858,1.0,90.7225,32.93142857142857,33.0234693877551,9.7075,0.9648979591836735,0.2143384538182547,41.173926190476195
