material_id,MagpieData minimum Number,MagpieData maximum Number,MagpieData mode Number,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData avg_dev AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData mean Column,MagpieData avg_dev Column,MagpieData avg_dev Row,MagpieData mode Row,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData mode Electronegativity,MagpieData maximum NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mean NpUnfilled,MagpieData mean NdUnfilled,MagpieData minimum NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData maximum GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData mean GSbandgap,MagpieData mean SpaceGroupNumber,std_dev oxidation state,elasticity.G_VRH predicted
mp-19035,8.0,56.0,8.0,87.0,78.0,65.0,26.4,38.681568000000006,54.8,1811.0,1756.2,595.08,648.336,54.8,11.6,5.279999999999999,1.44,2.0,215.0,149.0,109.0,66.0,0.89,2.55,2.608,3.44,6.0,1.2,1.92,5.6,1.4400000000000002,1.2,0.8,0.0,2.0,0.8,2.0,63.59,20.327,17.305200000000003,9.105,0.0,98.8,0.0,52.26526997486238
mp-864946,25.0,46.0,46.0,64.0,12.0,60.0,4.0,23.58898875,1357.77,1828.05,470.28,1633.2175,194.83249999999998,1828.05,9.5,1.25,0.5,5.0,139.0,7.0,137.25,139.0,1.55,0.6500000000000001,1.9625000000000001,2.2,10.0,8.75,1.875,9.5,1.25,0.0,1.25,0.0,1.5,1.75,0.0,14.41,12.594396551725,1.815603448275,14.41,0.0,223.0,0.0,57.741377226133764
mp-571059,39.0,48.0,48.0,70.0,58.0,55.5,21.75,8.814431250000002,594.22,1799.0,1204.78,895.415,451.79249999999996,594.22,9.75,3.375,0.0,5.0,190.0,46.0,155.5,144.0,1.22,0.47,1.5725,1.69,10.0,7.75,3.375,9.75,3.375,0.0,2.25,0.0,2.25,3.375,0.0,32.365,22.7125,4.826249999999999,19.495,0.0,194.0,0.0,22.558108633207947
mp-675734,3.0,8.0,5.0,87.0,86.0,53.46153846153846,28.24852071005917,1.6302627218934913,54.8,2348.0,2293.2,1749.7934615384618,828.2859763313609,2348.0,9.884615384615385,4.784023668639053,0.0,2.0,128.0,62.0,95.15384615384616,84.0,0.98,2.46,1.8084615384615383,2.04,0.0,0.0,0.0,2.576923076923077,0.849112426035503,3.5384615384615383,0.0,1.0,3.8076923076923075,1.6508875739644973,5.0,16.5933333333,9.783205128196155,3.6669921104405323,7.1725,1.0550769230769232,177.03846153846155,0.0,107.21761412912991
mp-996940,7.0,75.0,7.0,82.0,39.0,68.6,16.080000000000002,52.395272,63.05,3459.0,3395.95,1117.83,1265.736,63.05,11.2,4.5600000000000005,1.44,2.0,160.0,89.0,104.8,71.0,1.54,1.5,2.512,3.04,5.0,1.4,1.6799999999999997,8.0,5.2,1.8,2.6,3.0,4.4,1.6800000000000002,3.0,16.69,15.13025,0.6239000000000001,14.76875,3.8622,194.0,4.928053803045811,106.43007365518949
mp-1016840,8.0,80.0,8.0,87.0,30.0,77.8,11.040000000000001,86.117088,54.8,3306.0,3251.2,740.9440000000001,1026.0224000000003,54.8,13.6,2.88,1.9200000000000004,2.0,144.0,78.0,94.8,66.0,2.0,1.44,2.904,3.44,10.0,3.2,3.8400000000000007,13.2,8.64,1.2,0.8,0.0,2.0,0.8,2.0,25.2375862069,13.328517241380002,5.068220689656,9.105,0.0,79.2,3.3806170189140663,46.91808544589169
mp-390,8.0,22.0,8.0,87.0,44.0,72.33333333333333,19.555555555555557,14.163377777777777,54.8,1941.0,1886.2,683.5333333333333,838.3111111111111,54.8,12.0,5.333333333333333,0.8888888888888888,2.0,160.0,94.0,97.33333333333333,66.0,1.54,1.9,2.8066666666666666,3.44,2.0,0.6666666666666666,0.888888888888889,5.333333333333333,0.888888888888889,1.3333333333333333,2.6666666666666665,2.0,4.0,2.6666666666666665,2.0,16.69,11.633333333333335,3.371111111111112,9.105,0.0,72.66666666666667,4.242640687119285,71.8521736760625
mp-28995,14.0,29.0,15.0,83.0,19.0,76.76923076923077,7.857988165680472,14.013652260355029,317.3,1687.0,1369.7,742.8061538461538,523.6998816568047,317.3,13.692307692307692,1.6568047337278107,0.4260355029585798,3.0,132.0,25.0,115.0,107.0,1.9,0.29000000000000004,2.0784615384615384,2.19,10.0,3.076923076923077,4.260355029585799,6.769230769230769,2.603550295857988,2.1538461538461537,0.0,1.0,2.4615384615384617,0.8994082840236686,3.0,22.5702380952,18.867838827815383,4.798670047886391,22.5702380952,1.0594615384615385,87.92307692307692,3.927305541151506,55.42830399307295
mp-864898,11.0,83.0,11.0,86.0,84.0,41.5,39.5,91.84604036,370.87,577.0,206.13,465.78499999999997,94.91499999999999,370.87,7.5,6.5,1.5,3.0,166.0,21.0,156.25,166.0,0.93,1.0899999999999999,1.375,0.93,10.0,5.0,5.0,14.5,13.5,2.0,0.0,1.0,2.5,1.5,1.0,32.95,29.58666666665,1.6816666666750004,29.2433333333,0.0,166.0,0.0,14.569617879586477
mp-2564,12.0,38.0,12.0,68.0,60.0,38.0,30.0,31.657500000000002,923.0,1050.0,127.0,986.5,63.5,923.0,2.0,0.0,1.0,3.0,195.0,54.0,168.0,141.0,0.95,0.3600000000000001,1.13,0.95,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.23,38.56,15.669999999999998,22.89,0.0,209.5,0.0,9.524892425968272
mp-982070,23.0,77.0,23.0,60.0,14.0,53.0,7.0,70.63775000000001,2183.0,2739.0,556.0,2461.0,278.0,2183.0,7.0,2.0,1.0,4.0,153.0,12.0,147.0,141.0,1.63,0.5700000000000003,1.915,1.63,7.0,5.0,2.0,14.0,9.0,0.0,5.0,3.0,5.0,2.0,3.0,14.21,13.61,0.6000000000000005,13.01,0.0,227.0,0.0,117.43427004373822
mp-10698,32.0,56.0,32.0,79.0,70.0,57.0,19.2,20.03488,1000.0,2237.0,1237.0,1579.3600000000001,526.112,1211.4,9.6,3.5199999999999996,0.64,4.0,215.0,95.0,147.8,120.0,0.89,1.3899999999999997,1.8939999999999997,2.01,10.0,7.2,2.88,9.6,3.5199999999999996,1.6,0.8,0.0,2.8,1.12,3.0,63.59,27.375999999999998,14.4856,13.64,0.1532,225.8,0.0,42.28334202168338
mp-618309,8.0,83.0,8.0,87.0,21.0,84.125,4.53125,88.58268265625,54.8,1337.33,1282.53,337.51625,353.39531249999993,54.8,15.125,1.09375,1.875,2.0,148.0,82.0,95.25,66.0,2.02,1.42,2.9725,3.44,10.0,3.75,4.6875,14.125,10.15625,2.0,0.0,1.0,2.125,0.4375,2.0,32.95,16.015625,8.63828125,9.105,0.0,38.625,3.5901098714230026,36.4911009820703
mp-20987,30.0,50.0,30.0,80.0,68.0,53.666666666666664,27.777777777777782,18.474255555555548,505.08,1799.0,1293.92,998.92,533.3866666666667,505.08,9.666666666666666,4.444444444444445,0.44444444444444436,4.0,190.0,68.0,150.33333333333334,122.0,1.22,0.74,1.61,1.22,10.0,7.0,4.0,9.666666666666666,4.444444444444445,1.3333333333333333,3.0,0.0,4.333333333333333,3.1111111111111107,0.0,33.285,26.536666666666665,8.384444444444444,13.96,0.0,176.33333333333334,0.0,41.895172301417134
mp-12884,52.0,72.0,72.0,90.0,45.0,65.0,22.22222222222222,25.130864197530872,722.66,2506.0,1783.3400000000001,1713.4044444444444,880.6617283950618,2506.0,9.333333333333334,5.9259259259259265,0.4938271604938272,6.0,175.0,37.0,158.55555555555554,175.0,1.3,0.8,1.6555555555555557,1.3,10.0,5.555555555555555,3.9506172839506175,17.11111111111111,0.9876543209876544,0.8888888888888888,4.444444444444445,2.0,5.333333333333333,2.9629629629629632,8.0,34.7633333333,27.783703703688886,6.204115226320986,22.2,0.20622222222222222,175.33333333333334,0.0,37.07891366718093
mp-13175,7.0,78.0,7.0,82.0,19.0,72.5,9.5,90.53865,63.05,2041.4,1978.3500000000001,1052.2250000000001,989.1750000000001,63.05,12.5,2.5,2.0,2.0,136.0,65.0,103.5,71.0,2.28,0.7600000000000002,2.66,2.28,9.0,4.5,4.5,14.5,9.5,1.5,0.5,2.0,2.5,0.5,2.0,15.02,14.894375,0.12562499999999943,14.76875,3.2185,209.5,2.8284271247461903,63.461940726211516
mp-18732,8.0,28.0,8.0,87.0,44.0,73.0,16.8,17.894783999999998,54.8,1941.0,1886.2,766.6800000000001,854.2560000000001,54.8,12.4,4.32,0.96,2.0,160.0,94.0,96.4,66.0,1.54,1.9,2.754,3.44,8.0,2.0,2.4,6.4,1.4400000000000002,1.2,2.0,2.0,3.2,1.9200000000000004,2.0,16.69,10.865,2.33,9.105,0.0,91.0,3.3806170189140663,63.594505201945076
mp-8276,15.0,38.0,15.0,83.0,75.0,62.4,21.759999999999998,20.07339424,317.3,1050.0,732.7,613.992,237.3536,317.3,11.2,3.6800000000000006,0.64,3.0,195.0,88.0,130.6,107.0,0.95,1.24,1.7259999999999998,1.65,10.0,4.0,4.8,7.2,3.8400000000000007,1.2,0.0,0.0,1.2,1.44,0.0,54.23,25.45809523808,11.508761904767997,13.96,0.65,123.4,3.0618621784789726,36.934991041586514
mp-3805,5.0,26.0,5.0,73.0,18.0,65.4,8.319999999999999,19.029033824,933.47,2348.0,1414.53,1850.2940000000003,398.16480000000007,1811.0,11.0,2.4,0.8,2.0,132.0,48.0,110.6,84.0,1.61,0.42999999999999994,1.8700000000000003,1.83,6.0,2.4,2.88,5.0,2.4,3.0,1.6,4.0,4.6,0.4800000000000001,4.0,16.48,10.456999999999999,2.6276,7.1725,0.6096,203.0,0.0,137.2078021600811
mp-570452,14.0,79.0,14.0,78.0,66.0,60.0,19.2,71.33165712,1337.33,1799.0,461.6700000000001,1569.532,185.76160000000004,1337.33,10.6,3.04,1.28,3.0,190.0,79.0,136.8,111.0,1.22,1.32,2.02,1.9,10.0,4.2,4.640000000000001,12.2,10.24,1.6,1.8,1.0,3.8,2.2399999999999998,1.0,32.365,21.329,4.4144000000000005,16.7,0.30920000000000003,219.6,3.872983346207417,46.47096182653483
mp-570155,7.0,78.0,7.0,82.0,19.0,75.66666666666667,8.444444444444443,80.47879999999999,63.05,2041.4,1978.3500000000001,722.5,879.2666666666668,63.05,13.333333333333334,2.222222222222222,1.777777777777778,2.0,136.0,65.0,92.66666666666667,71.0,2.28,0.7600000000000002,2.7866666666666666,3.04,9.0,3.0,4.0,11.333333333333334,8.444444444444445,2.0,0.3333333333333333,2.0,2.6666666666666665,0.4444444444444445,3.0,15.02,14.852500000000001,0.11166666666666636,14.76875,4.291333333333333,204.33333333333334,6.363961030678928,87.32238454984392
mp-20840,25.0,50.0,27.0,80.0,28.0,62.0,9.0,22.915695624999998,505.08,1768.0,1262.92,1390.02,442.47,1768.0,9.75,2.125,0.375,4.0,139.0,13.0,132.5,126.0,1.55,0.4099999999999999,1.8175,1.88,10.0,7.25,1.375,9.75,2.125,1.0,2.75,3.0,3.75,0.75,3.0,33.285,16.065646551725,8.6096767241375,10.245,0.0,186.5,0.0,64.45859037729916
mp-976943,11.0,75.0,75.0,54.0,52.0,41.0,19.5,61.20646151999999,370.87,3459.0,3088.13,2686.9675,1158.04875,3459.0,5.5,2.25,1.125,6.0,166.0,15.0,154.75,151.0,0.93,0.9699999999999999,1.6574999999999998,1.9,5.0,3.75,1.875,16.0,7.5,0.0,3.75,1.0,4.0,1.5,5.0,29.2433333333,18.302083333325,5.470624999987502,14.655,0.0,202.75,0.0,54.625418718575766
mp-1008826,7.0,76.0,7.0,82.0,25.0,73.66666666666667,11.111111111111109,78.32146666666667,63.05,3306.0,3242.95,1144.0333333333333,1441.3111111111111,63.05,12.666666666666666,3.111111111111111,1.777777777777778,2.0,144.0,73.0,95.33333333333333,71.0,2.2,0.8399999999999999,2.7600000000000002,3.04,6.0,2.0,2.6666666666666665,10.666666666666666,7.5555555555555545,2.0,1.3333333333333333,3.0,3.3333333333333335,0.4444444444444445,3.0,14.76875,14.542499999999999,0.30166666666666764,14.76875,4.291333333333333,194.0,6.363961030678928,125.71311999684818
mp-1018124,22.0,45.0,22.0,59.0,16.0,48.333333333333336,7.111111111111112,24.46155555555556,1941.0,2237.0,296.0,2039.6666666666667,131.55555555555557,1941.0,5.666666666666667,2.2222222222222223,0.44444444444444436,4.0,160.0,18.0,154.0,160.0,1.54,0.7399999999999998,1.7866666666666664,1.54,8.0,4.0,2.6666666666666665,5.666666666666667,2.2222222222222223,0.0,6.0,3.0,6.333333333333333,2.2222222222222223,8.0,16.69,15.673333333333334,1.355555555555556,16.69,0.0,204.33333333333334,0.0,66.6561632392702
mp-754812,8.0,13.0,8.0,87.0,14.0,81.4,6.719999999999999,5.271426528000001,54.8,933.47,878.6700000000001,406.26800000000003,421.7616,54.8,14.8,1.44,0.48,2.0,121.0,55.0,88.0,66.0,1.61,1.8299999999999998,2.708,3.44,0.0,0.0,0.0,4.8,1.44,3.2,0.0,2.0,3.2,1.44,2.0,16.48,12.055000000000001,3.5400000000000005,9.105,0.0,97.2,3.5355339059327378,103.46175710361122
mp-570784,6.0,72.0,6.0,77.0,32.0,68.55555555555556,10.469135802469134,55.33049798518519,933.47,3823.0,2889.5299999999997,2567.1566666666668,1116.305185185185,3823.0,11.444444444444445,3.308641975308642,1.2345679012345678,2.0,175.0,99.0,113.0,76.0,1.3,1.2499999999999998,1.9588888888888887,2.55,2.0,0.4444444444444444,0.691358024691358,6.777777777777778,4.987654320987654,3.4444444444444446,1.7777777777777777,4.0,5.222222222222222,1.2345679012345678,4.0,22.2,12.933333333333334,6.482962962962962,5.64,1.9982222222222223,204.33333333333334,0.0,136.08103741962236
mp-1013588,15.0,51.0,38.0,85.0,77.0,38.4,36.48,20.85799616,317.3,1050.0,732.7,874.216,222.76639999999998,1050.0,7.2,6.24,0.6400000000000002,5.0,195.0,88.0,166.2,195.0,0.95,1.24,1.418,0.95,10.0,2.0,3.2,5.2,3.9200000000000004,1.2,0.0,0.0,1.2,1.44,0.0,54.23,43.36404761904,13.039142857151997,54.23,0.325,168.6,3.2732683535398857,26.036433703018744
mp-631754,32.0,75.0,32.0,80.0,26.0,71.0,11.333333333333334,40.23644444444444,505.08,3459.0,2953.92,1725.1599999999999,1155.8933333333332,505.08,11.666666666666666,3.111111111111111,0.6666666666666666,4.0,151.0,31.0,136.66666666666666,120.0,1.9,0.10999999999999988,1.9566666666666663,1.9,10.0,8.333333333333334,2.222222222222222,16.333333333333332,3.1111111111111107,2.6666666666666665,1.6666666666666667,4.0,4.333333333333333,0.44444444444444436,4.0,33.285,23.64833333333333,6.424444444444442,14.655,0.12766666666666668,186.66666666666666,0.0,68.41899280601561
mp-29809,7.0,32.0,7.0,82.0,75.0,51.4,35.52,17.724144000000003,63.05,1211.4,1148.3500000000001,713.5,520.36,63.05,9.6,6.08,0.96,2.0,176.0,105.0,122.8,71.0,1.0,2.04,2.018,1.0,10.0,2.0,3.2,5.6,3.3599999999999994,2.0,0.0,0.0,2.0,1.6,0.0,37.77,25.616500000000002,9.722800000000001,14.76875,2.6514,212.6,3.0618621784789726,43.591580216388024
mp-756683,8.0,83.0,8.0,87.0,42.0,79.83333333333333,11.611111111111114,78.99368888888888,54.8,2506.0,2451.2,544.9333333333333,653.6888888888889,54.8,13.833333333333334,3.2777777777777772,1.777777777777778,2.0,175.0,109.0,97.83333333333333,66.0,1.3,2.1399999999999997,2.8466666666666662,3.44,10.0,2.0,2.6666666666666665,11.833333333333334,7.777777777777778,1.8333333333333333,1.3333333333333333,2.0,3.1666666666666665,1.611111111111111,2.0,32.95,15.261666666666668,8.20888888888889,9.105,0.0,42.333333333333336,0.0,49.9927042509987
mp-989642,1.0,55.0,1.0,92.0,90.0,63.7,35.82000000000001,40.2889866928,14.01,933.47,919.46,199.158,222.17759999999998,14.01,2.2,2.16,1.6799999999999997,1.0,244.0,213.0,96.1,31.0,0.79,1.4100000000000001,1.732,2.2,0.0,0.0,0.0,1.2,0.36,0.5,0.0,1.0,1.4,0.72,1.0,115.765,31.69433333333,33.628266666668004,6.615,4.711799999999999,207.6,1.7616606585441106,11.939434591861323
mp-2639,7.0,11.0,11.0,82.0,80.0,22.0,30.0,3.3686509800000013,63.05,370.87,307.82,293.915,115.43249999999999,370.87,4.5,5.25,0.375,3.0,166.0,95.0,142.25,166.0,0.93,2.11,1.4575,0.93,0.0,0.0,0.0,2.0,1.5,0.75,0.0,1.0,1.5,0.75,1.0,29.2433333333,25.624687499975,5.4279687499875005,29.2433333333,1.60925,220.25,2.8284271247461903,13.302552775216869
mp-408,12.0,32.0,12.0,79.0,11.0,71.66666666666667,4.88888888888889,21.48222222222222,923.0,1211.4,288.4000000000001,1019.1333333333333,128.1777777777778,923.0,6.0,5.333333333333333,0.4444444444444445,3.0,141.0,21.0,134.0,141.0,1.31,0.6999999999999997,1.5433333333333332,1.31,10.0,3.3333333333333335,4.444444444444444,6.0,5.333333333333333,1.3333333333333333,0.0,0.0,1.3333333333333333,1.777777777777778,0.0,23.005,22.92833333333333,0.05111111111110963,22.89,0.12766666666666668,204.33333333333334,0.0,21.719815149517242
mp-977573,1.0,72.0,1.0,92.0,47.0,80.25,17.625,66.5557725,14.01,2506.0,2491.99,637.0075,934.49625,14.01,1.75,1.125,1.875,1.0,175.0,144.0,67.0,31.0,1.3,0.9000000000000001,1.975,2.2,2.0,0.5,0.75,5.25,6.375,0.0,2.0,1.0,2.75,2.625,1.0,22.2,10.51125,5.844374999999999,6.615,5.889749999999999,194.0,0.0,51.605764709137965
mp-865914,22.0,43.0,43.0,53.0,10.0,48.75,4.25,24.297875,1941.0,2430.0,489.0,2246.0,184.0,2430.0,5.75,1.25,0.5,5.0,160.0,13.0,151.75,147.0,1.54,0.3599999999999999,1.7425,1.9,5.0,3.75,1.25,5.75,1.25,0.0,6.25,5.0,6.25,1.25,5.0,16.69,14.5675,1.0612500000000007,14.285,0.0,202.75,3.898717737923586,106.42592354733065
mp-773137,19.0,83.0,19.0,86.0,83.0,32.0,36.0,75.28544444444445,336.53,1115.0,778.47,665.31,299.79333333333335,336.53,6.0,6.0,0.888888888888889,4.0,203.0,55.0,175.66666666666666,148.0,0.82,1.2000000000000002,1.28,0.82,10.0,3.3333333333333335,4.444444444444444,10.666666666666666,12.222222222222223,1.0,0.0,0.0,1.3333333333333333,1.111111111111111,0.0,73.1066666667,47.94222222223334,16.77629629631111,32.95,0.0,155.33333333333334,0.0,10.936680961876075
mp-30886,30.0,39.0,30.0,69.0,57.0,64.61538461538461,8.09467455621302,3.3409491124260335,692.68,1799.0,1106.3200000000002,777.7815384615385,157.11053254437877,692.68,11.307692307692308,1.2781065088757388,0.1420118343195264,4.0,190.0,68.0,127.23076923076923,122.0,1.22,0.42999999999999994,1.6169230769230767,1.65,10.0,9.307692307692308,1.2781065088757388,11.307692307692308,1.2781065088757388,0.0,0.6923076923076923,0.0,0.6923076923076923,1.2781065088757395,0.0,32.365,15.375769230769233,2.613727810650889,13.96,0.0,194.0,0.0,39.653719823550595
mp-21445,8.0,56.0,8.0,93.0,84.0,66.5,28.75,54.18541622222222,53.5,1000.0,946.5,353.375,348.7708333333333,54.8,12.166666666666666,5.083333333333335,1.75,2.0,215.0,158.0,114.41666666666667,66.0,0.89,3.09,2.6158333333333332,3.44,10.0,1.6666666666666667,2.777777777777778,6.333333333333333,2.4444444444444446,1.8333333333333333,0.0,0.0,1.8333333333333333,1.1944444444444444,2.0,63.59,25.352500000000006,19.118750000000006,9.105,0.3283333333333333,87.91666666666667,2.4733877696033693,34.42129839855417
mp-675902,29.0,39.0,34.0,89.0,77.0,63.5,25.75,7.023481249999998,494.0,1799.0,1305.0,1036.1925,542.1925,494.0,11.5,4.5,0.375,4.0,190.0,70.0,140.5,120.0,1.22,1.3299999999999998,2.0549999999999997,2.55,10.0,7.75,3.375,11.5,4.5,1.0,2.25,1.0,3.5,2.75,2.0,32.365,23.81875,6.374375000000001,25.92,0.3995,111.75,2.6832815729997477,23.3001135285394
mp-2065,16.0,25.0,16.0,88.0,36.0,70.0,18.0,11.436522500000002,388.36,1519.0,1130.6399999999999,953.6800000000001,565.3199999999999,388.36,11.5,4.5,0.5,3.0,139.0,34.0,122.0,105.0,1.55,1.03,2.065,1.55,5.0,2.5,2.5,6.5,0.5,1.0,2.5,2.0,3.5,1.5,2.0,25.786875,18.13723060345,7.649644396549999,10.4875862069,1.101,143.5,2.8284271247461903,48.611865057408444
mp-770690,8.0,52.0,8.0,90.0,38.0,76.8,14.88,27.409984199999997,54.8,1519.0,1464.2,560.846,607.2552,54.8,13.3,3.78,1.08,2.0,139.0,73.0,95.1,66.0,1.55,1.89,2.739,3.44,10.0,2.5,3.0,7.3,1.7399999999999998,1.4,1.5,2.0,2.9,1.2600000000000002,2.0,34.7633333333,12.0856091954,4.535544827579999,9.105,0.046400000000000004,87.5,3.651483716701107,46.62887463086663
mp-753594,8.0,83.0,8.0,93.0,7.0,88.66666666666667,2.8888888888888906,85.10288817777779,53.5,544.4,490.9,217.56666666666663,217.88888888888889,53.5,16.0,0.6666666666666666,1.777777777777778,2.0,148.0,91.0,90.33333333333333,57.0,2.02,1.96,3.1466666666666665,2.02,10.0,3.3333333333333335,4.444444444444445,14.0,10.0,2.0,0.0,1.0,2.0,0.6666666666666666,1.0,32.95,17.254166666666666,10.46388888888889,9.105,0.6566666666666666,13.0,2.6457513110645907,20.78590575365887
mp-865585,23.0,44.0,44.0,79.0,33.0,59.25,9.875,19.639624999999995,1211.4,2607.0,1395.6,2152.1,470.35,2607.0,8.75,2.625,0.5,5.0,153.0,33.0,141.25,146.0,1.63,0.5700000000000003,2.01,2.2,10.0,6.75,1.875,8.75,2.625,1.0,3.25,4.0,4.75,1.125,4.0,23.005,15.75875,3.6231249999999995,13.51,0.09575,210.5,0.0,105.35836825872582
mp-2654,13.0,16.0,16.0,88.0,15.0,82.0,7.2,2.440061471999999,388.36,933.47,545.11,606.404,261.6528,388.36,14.8,1.44,0.0,3.0,121.0,16.0,111.4,105.0,1.61,0.97,2.192,2.58,0.0,0.0,0.0,4.8,1.44,3.2,0.0,2.0,3.2,1.44,2.0,25.786875,22.064125,4.467299999999999,25.786875,1.3212,132.0,3.5355339059327378,25.53206728660741
mp-23037,17.0,82.0,17.0,94.0,89.0,73.6,27.440000000000005,64.60786845599999,171.6,600.61,429.01,283.4,134.16,171.6,13.2,4.880000000000001,1.44,3.0,244.0,142.0,139.2,102.0,0.79,2.37,2.5200000000000005,3.16,10.0,2.0,3.2,10.0,7.2,1.4,0.0,1.0,1.6,0.9600000000000002,1.0,115.765,43.4735,28.916600000000006,24.4975,1.4957999999999998,129.2,1.6903085094570331,8.10150055531621
mp-775831,8.0,25.0,8.0,87.0,44.0,74.33333333333333,16.88888888888889,16.258502222222223,54.8,1941.0,1886.2,589.7555555555556,713.2740740740742,54.8,12.666666666666666,4.444444444444445,0.8888888888888888,2.0,160.0,94.0,92.66666666666667,66.0,1.54,1.9,2.808888888888889,3.44,5.0,1.3333333333333333,1.7777777777777777,6.0,0.4444444444444444,1.3333333333333333,2.0,2.0,3.3333333333333335,1.7777777777777777,2.0,16.69,10.255019157088888,1.5333588761185182,9.105,0.0,77.77777777777777,4.024922359499621,58.197754993987495
mp-982246,79.0,82.0,79.0,81.0,15.0,69.75,5.625,3.8375366250000127,600.61,1337.33,736.7199999999999,1153.1499999999999,276.27,1337.33,11.75,1.125,0.0,6.0,146.0,10.0,138.5,136.0,2.33,0.20999999999999996,2.4875,2.54,10.0,10.0,0.0,25.75,1.125,1.0,0.0,1.0,1.75,1.125,1.0,28.11,19.5525,4.27875,16.7,0.0,225.0,0.0,22.674066806599967
mp-12802,13.0,29.0,29.0,73.0,9.0,66.25,3.375,13.711673025,933.47,1357.77,424.29999999999995,1251.695,159.1125,1357.77,11.5,0.75,0.375,4.0,132.0,11.0,129.25,132.0,1.61,0.2899999999999998,1.8275,1.9,10.0,7.5,3.75,9.0,3.0,1.25,0.0,1.0,2.0,1.5,1.0,16.48,12.4225,2.0287499999999996,11.07,0.0,225.0,0.0,44.789445213324605
mp-864934,12.0,47.0,47.0,68.0,3.0,65.75,1.125,31.336199999999998,923.0,1234.93,311.93000000000006,1156.9475,116.97375000000005,1234.93,8.75,3.375,0.75,5.0,145.0,4.0,144.0,145.0,1.31,0.6199999999999999,1.775,1.93,10.0,7.5,3.75,8.75,3.375,0.0,0.0,0.0,0.75,0.375,1.0,22.89,17.97,2.460000000000001,16.33,0.0,217.25,0.0,23.076812862352305
mp-864952,12.0,47.0,12.0,68.0,3.0,67.25,1.125,31.336199999999998,923.0,1234.93,311.93000000000006,1000.9825000000001,116.97375000000005,923.0,4.25,3.375,0.75,3.0,145.0,4.0,142.0,141.0,1.31,0.6199999999999999,1.465,1.31,10.0,2.5,3.75,4.25,3.375,0.0,0.0,0.0,0.25,0.375,0.0,22.89,21.25,2.460000000000001,22.89,0.0,201.75,0.0,17.288324762796496
mp-761293,8.0,40.0,8.0,87.0,43.0,72.6,17.28,28.3580148,54.8,2128.0,2073.2,812.08,908.7360000000001,54.8,12.2,4.5600000000000005,1.2,2.0,175.0,109.0,99.8,66.0,1.33,2.11,2.7060000000000004,3.44,7.0,1.8,2.16,6.2,1.12,1.2,2.2,2.0,3.4,1.8399999999999999,2.0,23.195,12.151,4.4176,9.105,0.0,84.8,3.3806170189140663,70.46498458990563
mp-22687,49.0,56.0,49.0,75.0,66.0,61.8,21.12,7.202879999999993,429.75,1000.0,570.25,543.8,182.47999999999996,429.75,10.8,3.5199999999999996,0.3200000000000001,5.0,215.0,73.0,156.6,142.0,0.89,0.89,1.6019999999999999,1.78,10.0,8.0,3.2,10.8,3.5199999999999996,4.0,0.0,0.0,4.0,1.6,5.0,63.59,32.126,12.585599999999998,24.26,0.0,157.0,0.0,19.84665900680284
mp-13272,13.0,56.0,13.0,79.0,70.0,53.666666666666664,29.777777777777782,38.896102533333334,933.47,1211.4,277.93000000000006,1048.29,108.74000000000001,933.47,9.666666666666666,5.111111111111112,1.111111111111111,3.0,215.0,95.0,152.0,120.0,0.89,1.1199999999999997,1.5033333333333332,0.89,10.0,3.3333333333333335,4.444444444444444,6.333333333333333,5.111111111111111,3.0,0.0,0.0,3.0,2.0,0.0,63.59,34.358333333333334,19.48777777777778,16.48,0.12766666666666668,226.33333333333334,0.0,27.082056744631988
mp-609151,8.0,74.0,8.0,87.0,36.0,77.83333333333333,12.222222222222223,46.16096666666667,54.8,3695.0,3640.2,806.1999999999999,1001.8666666666668,54.8,12.0,5.333333333333333,1.1111111111111112,2.0,162.0,96.0,94.5,66.0,1.31,2.13,2.905,3.44,4.0,0.6666666666666666,1.111111111111111,7.666666666666667,4.111111111111112,1.3333333333333333,1.0,0.0,2.3333333333333335,1.2222222222222223,2.0,22.89,12.56,4.6066666666666665,9.105,0.0,78.5,4.320493798938573,64.6914991962718
